EventId,Project,Station,Month,Year,Total_Depth,Layer,SampleType,Parameter,MeasureValue,Unit,Depth,Lat,Long
384427,MAIN,CB1.1,9,2014,5.5,B ,ISM,DO,8.5,MG/L,4,39.54794,-76.08481
384427,MAIN,CB1.1,9,2014,5.5,S ,ISM,DO,9.1,MG/L,0.5,39.54794,-76.08481
384427,MAIN,CB1.1,9,2014,5.5,S ,ISM,SALINITY,0,PPT,0.5,39.54794,-76.08481
384427,MAIN,CB1.1,9,2014,5.5,B ,ISM,SALINITY,0,PPT,4,39.54794,-76.08481
384427,MAIN,CB1.1,9,2014,5.5,B ,D,TN,1.404,MG/L,4,39.54794,-76.08481
384427,MAIN,CB1.1,9,2014,5.5,S ,D,TN,1.461,MG/L,0.5,39.54794,-76.08481
384427,MAIN,CB1.1,9,2014,5.5,S ,D,TP,0.0366,MG/L,0.5,39.54794,-76.08481
384427,MAIN,CB1.1,9,2014,5.5,B ,D,TP,0.032,MG/L,4,39.54794,-76.08481
384427,MAIN,CB1.1,9,2014,5.5,B ,ISM,WTEMP,23.4,DEG C,4,39.54794,-76.08481
384427,MAIN,CB1.1,9,2014,5.5,S ,ISM,WTEMP,23.9,DEG C,0.5,39.54794,-76.08481
384449,MAIN,CB1.1,10,2014,6,B ,ISM,DO,8.6,MG/L,5,39.54794,-76.08481
384449,MAIN,CB1.1,10,2014,6,S ,ISM,DO,8.5,MG/L,0.5,39.54794,-76.08481
384449,MAIN,CB1.1,10,2014,6,S ,ISM,SALINITY,0,PPT,0.5,39.54794,-76.08481
384449,MAIN,CB1.1,10,2014,6,B ,ISM,SALINITY,0,PPT,5,39.54794,-76.08481
384449,MAIN,CB1.1,10,2014,6,S ,D,TN,1.436,MG/L,0.5,39.54794,-76.08481
384449,MAIN,CB1.1,10,2014,6,B ,D,TN,1.439,MG/L,5,39.54794,-76.08481
384449,MAIN,CB1.1,10,2014,6,B ,D,TP,0.0562,MG/L,5,39.54794,-76.08481
384449,MAIN,CB1.1,10,2014,6,S ,D,TP,0.0579,MG/L,0.5,39.54794,-76.08481
384449,MAIN,CB1.1,10,2014,6,B ,ISM,WTEMP,16.9,DEG C,5,39.54794,-76.08481
384449,MAIN,CB1.1,10,2014,6,S ,ISM,WTEMP,16.9,DEG C,0.5,39.54794,-76.08481
384471,MAIN,CB1.1,11,2014,5.5,B ,ISM,DO,11.6,MG/L,4,39.54794,-76.08481
384471,MAIN,CB1.1,11,2014,5.5,S ,ISM,DO,11.2,MG/L,0.5,39.54794,-76.08481
384471,MAIN,CB1.1,11,2014,5.5,S ,ISM,SALINITY,0,PPT,0.5,39.54794,-76.08481
384471,MAIN,CB1.1,11,2014,5.5,B ,ISM,SALINITY,0,PPT,4,39.54794,-76.08481
384471,MAIN,CB1.1,11,2014,5.5,B ,D,TN,1.4268,MG/L,4,39.54794,-76.08481
384471,MAIN,CB1.1,11,2014,5.5,B ,D,TP,0.0242,MG/L,4,39.54794,-76.08481
384471,MAIN,CB1.1,11,2014,5.5,B ,ISM,WTEMP,7.6,DEG C,4,39.54794,-76.08481
384471,MAIN,CB1.1,11,2014,5.5,S ,ISM,WTEMP,7.6,DEG C,0.5,39.54794,-76.08481
384485,MAIN,CB1.1,12,2014,5.5,B ,ISM,DO,13,MG/L,4,39.54794,-76.08481
384485,MAIN,CB1.1,12,2014,5.5,S ,ISM,DO,13.2,MG/L,0.5,39.54794,-76.08481
384485,MAIN,CB1.1,12,2014,5.5,S ,ISM,SALINITY,0,PPT,0.5,39.54794,-76.08481
384485,MAIN,CB1.1,12,2014,5.5,B ,ISM,SALINITY,0,PPT,4,39.54794,-76.08481
384485,MAIN,CB1.1,12,2014,5.5,S ,D,TN,1.4017,MG/L,0.5,39.54794,-76.08481
384485,MAIN,CB1.1,12,2014,5.5,B ,D,TN,1.4069,MG/L,4,39.54794,-76.08481
384485,MAIN,CB1.1,12,2014,5.5,B ,D,TP,0.0244,MG/L,4,39.54794,-76.08481
384485,MAIN,CB1.1,12,2014,5.5,S ,D,TP,0.0253,MG/L,0.5,39.54794,-76.08481
384485,MAIN,CB1.1,12,2014,5.5,B ,ISM,WTEMP,4.4,DEG C,4,39.54794,-76.08481
384485,MAIN,CB1.1,12,2014,5.5,S ,ISM,WTEMP,4.3,DEG C,0.5,39.54794,-76.08481
384428,MAIN,CB2.1,9,2014,6.5,B ,ISM,DO,6.8,MG/L,5,39.44149,-76.02599
384428,MAIN,CB2.1,9,2014,6.5,S ,ISM,DO,8.5,MG/L,0.5,39.44149,-76.02599
384428,MAIN,CB2.1,9,2014,6.5,S ,ISM,SALINITY,0.95,PPT,0.5,39.44149,-76.02599
384428,MAIN,CB2.1,9,2014,6.5,B ,ISM,SALINITY,2.02,PPT,5,39.44149,-76.02599
384428,MAIN,CB2.1,9,2014,6.5,S ,D,TN,1.101,MG/L,0.5,39.44149,-76.02599
384428,MAIN,CB2.1,9,2014,6.5,B ,D,TN,1.1884,MG/L,5,39.44149,-76.02599
384428,MAIN,CB2.1,9,2014,6.5,B ,D,TP,0.0529,MG/L,5,39.44149,-76.02599
384428,MAIN,CB2.1,9,2014,6.5,S ,D,TP,0.0362,MG/L,0.5,39.44149,-76.02599
384428,MAIN,CB2.1,9,2014,6.5,B ,ISM,WTEMP,22.7,DEG C,5,39.44149,-76.02599
384428,MAIN,CB2.1,9,2014,6.5,S ,ISM,WTEMP,22.2,DEG C,0.5,39.44149,-76.02599
384450,MAIN,CB2.1,10,2014,6.5,B ,ISM,DO,8.8,MG/L,5,39.44149,-76.02599
384450,MAIN,CB2.1,10,2014,6.5,S ,ISM,DO,9.1,MG/L,0.5,39.44149,-76.02599
384450,MAIN,CB2.1,10,2014,6.5,S ,ISM,SALINITY,0.35,PPT,0.5,39.44149,-76.02599
384450,MAIN,CB2.1,10,2014,6.5,B ,ISM,SALINITY,0.73,PPT,5,39.44149,-76.02599
384450,MAIN,CB2.1,10,2014,6.5,S ,D,TN,1.459,MG/L,0.5,39.44149,-76.02599
384450,MAIN,CB2.1,10,2014,6.5,B ,D,TN,1.4,MG/L,5,39.44149,-76.02599
384450,MAIN,CB2.1,10,2014,6.5,B ,D,TP,0.0409,MG/L,5,39.44149,-76.02599
384450,MAIN,CB2.1,10,2014,6.5,S ,D,TP,0.0368,MG/L,0.5,39.44149,-76.02599
384450,MAIN,CB2.1,10,2014,6.5,B ,ISM,WTEMP,16.4,DEG C,5,39.44149,-76.02599
384450,MAIN,CB2.1,10,2014,6.5,S ,ISM,WTEMP,16.3,DEG C,0.5,39.44149,-76.02599
384472,MAIN,CB2.1,11,2014,6.5,B ,ISM,DO,12.2,MG/L,5,39.44149,-76.02599
384472,MAIN,CB2.1,11,2014,6.5,S ,ISM,DO,12.6,MG/L,0.5,39.44149,-76.02599
384472,MAIN,CB2.1,11,2014,6.5,S ,ISM,SALINITY,0.8,PPT,0.5,39.44149,-76.02599
384472,MAIN,CB2.1,11,2014,6.5,B ,ISM,SALINITY,3.68,PPT,5,39.44149,-76.02599
384472,MAIN,CB2.1,11,2014,6.5,S ,D,TN,1.335,MG/L,0.5,39.44149,-76.02599
384472,MAIN,CB2.1,11,2014,6.5,B ,D,TN,1.4593,MG/L,5,39.44149,-76.02599
384472,MAIN,CB2.1,11,2014,6.5,B ,D,TP,0.0719,MG/L,5,39.44149,-76.02599
384472,MAIN,CB2.1,11,2014,6.5,S ,D,TP,0.0429,MG/L,0.5,39.44149,-76.02599
384472,MAIN,CB2.1,11,2014,6.5,B ,ISM,WTEMP,5,DEG C,5,39.44149,-76.02599
384472,MAIN,CB2.1,11,2014,6.5,S ,ISM,WTEMP,4.2,DEG C,0.5,39.44149,-76.02599
384486,MAIN,CB2.1,12,2014,6.5,B ,ISM,DO,12.5,MG/L,5,39.44149,-76.02599
384486,MAIN,CB2.1,12,2014,6.5,S ,ISM,DO,12.9,MG/L,0.5,39.44149,-76.02599
384486,MAIN,CB2.1,12,2014,6.5,S ,ISM,SALINITY,0,PPT,0.5,39.44149,-76.02599
384486,MAIN,CB2.1,12,2014,6.5,B ,ISM,SALINITY,0.62,PPT,5,39.44149,-76.02599
384486,MAIN,CB2.1,12,2014,6.5,S ,D,TN,1.5886,MG/L,0.5,39.44149,-76.02599
384486,MAIN,CB2.1,12,2014,6.5,B ,D,TN,1.593,MG/L,5,39.44149,-76.02599
384486,MAIN,CB2.1,12,2014,6.5,B ,D,TP,0.039,MG/L,5,39.44149,-76.02599
384486,MAIN,CB2.1,12,2014,6.5,S ,D,TP,0.0354,MG/L,0.5,39.44149,-76.02599
384486,MAIN,CB2.1,12,2014,6.5,B ,ISM,WTEMP,3.9,DEG C,5,39.44149,-76.02599
384486,MAIN,CB2.1,12,2014,6.5,S ,ISM,WTEMP,3.9,DEG C,0.5,39.44149,-76.02599
384429,MAIN,CB2.2,9,2014,12,B ,ISM,DO,5.7,MG/L,11,39.34873,-76.17579
384429,MAIN,CB2.2,9,2014,12,S ,ISM,DO,7.5,MG/L,0.5,39.34873,-76.17579
384429,MAIN,CB2.2,9,2014,12,S ,ISM,SALINITY,3,PPT,0.5,39.34873,-76.17579
384429,MAIN,CB2.2,9,2014,12,B ,ISM,SALINITY,6.06,PPT,11,39.34873,-76.17579
384429,MAIN,CB2.2,9,2014,12,B ,D,TN,0.8099,MG/L,11,39.34873,-76.17579
384429,MAIN,CB2.2,9,2014,12,S ,D,TN,0.9502,MG/L,0.5,39.34873,-76.17579
384429,MAIN,CB2.2,9,2014,12,S ,D,TN,0.9515,MG/L,0.5,39.34873,-76.17579
384429,MAIN,CB2.2,9,2014,12,S ,D,TP,0.0463,MG/L,0.5,39.34873,-76.17579
384429,MAIN,CB2.2,9,2014,12,S ,D,TP,0.0454,MG/L,0.5,39.34873,-76.17579
384429,MAIN,CB2.2,9,2014,12,B ,D,TP,0.0651,MG/L,11,39.34873,-76.17579
384429,MAIN,CB2.2,9,2014,12,B ,ISM,WTEMP,23.1,DEG C,11,39.34873,-76.17579
384429,MAIN,CB2.2,9,2014,12,S ,ISM,WTEMP,22.5,DEG C,0.5,39.34873,-76.17579
384451,MAIN,CB2.2,10,2014,12,B ,ISM,DO,8.6,MG/L,11,39.34873,-76.17579
384451,MAIN,CB2.2,10,2014,12,S ,ISM,DO,9,MG/L,0.5,39.34873,-76.17579
384451,MAIN,CB2.2,10,2014,12,S ,ISM,SALINITY,3.47,PPT,0.5,39.34873,-76.17579
384451,MAIN,CB2.2,10,2014,12,B ,ISM,SALINITY,5.02,PPT,11,39.34873,-76.17579
384451,MAIN,CB2.2,10,2014,12,S ,D,TN,1.0758,MG/L,0.5,39.34873,-76.17579
384451,MAIN,CB2.2,10,2014,12,S ,D,TN,1.0519,MG/L,0.5,39.34873,-76.17579
384451,MAIN,CB2.2,10,2014,12,B ,D,TN,1.077,MG/L,11,39.34873,-76.17579
384451,MAIN,CB2.2,10,2014,12,B ,D,TP,0.0729,MG/L,11,39.34873,-76.17579
384451,MAIN,CB2.2,10,2014,12,S ,D,TP,0.036,MG/L,0.5,39.34873,-76.17579
384451,MAIN,CB2.2,10,2014,12,S ,D,TP,0.0348,MG/L,0.5,39.34873,-76.17579
384451,MAIN,CB2.2,10,2014,12,B ,ISM,WTEMP,16.8,DEG C,11,39.34873,-76.17579
384451,MAIN,CB2.2,10,2014,12,S ,ISM,WTEMP,16.5,DEG C,0.5,39.34873,-76.17579
384473,MAIN,CB2.2,11,2014,12,B ,ISM,DO,11.3,MG/L,11,39.34873,-76.17579
384473,MAIN,CB2.2,11,2014,12,S ,ISM,DO,11.2,MG/L,0.5,39.34873,-76.17579
384473,MAIN,CB2.2,11,2014,12,S ,ISM,SALINITY,5.35,PPT,0.5,39.34873,-76.17579
384473,MAIN,CB2.2,11,2014,12,B ,ISM,SALINITY,5.82,PPT,11,39.34873,-76.17579
384473,MAIN,CB2.2,11,2014,12,B ,D,TN,1.51,MG/L,11,39.34873,-76.17579
384473,MAIN,CB2.2,11,2014,12,S ,D,TN,1.2817,MG/L,0.5,39.34873,-76.17579
384473,MAIN,CB2.2,11,2014,12,S ,D,TN,1.1558,MG/L,0.5,39.34873,-76.17579
384473,MAIN,CB2.2,11,2014,12,S ,D,TP,0.0467,MG/L,0.5,39.34873,-76.17579
384473,MAIN,CB2.2,11,2014,12,S ,D,TP,0.0525,MG/L,0.5,39.34873,-76.17579
384473,MAIN,CB2.2,11,2014,12,B ,D,TP,0.1642,MG/L,11,39.34873,-76.17579
384473,MAIN,CB2.2,11,2014,12,B ,ISM,WTEMP,6.9,DEG C,11,39.34873,-76.17579
384473,MAIN,CB2.2,11,2014,12,S ,ISM,WTEMP,7,DEG C,0.5,39.34873,-76.17579
384487,MAIN,CB2.2,12,2014,12.5,B ,ISM,DO,10.7,MG/L,11,39.34873,-76.17579
384487,MAIN,CB2.2,12,2014,12.5,S ,ISM,DO,12.5,MG/L,0.5,39.34873,-76.17579
384487,MAIN,CB2.2,12,2014,12.5,S ,ISM,SALINITY,1.57,PPT,0.5,39.34873,-76.17579
384487,MAIN,CB2.2,12,2014,12.5,B ,ISM,SALINITY,9.01,PPT,11,39.34873,-76.17579
384487,MAIN,CB2.2,12,2014,12.5,S ,D,TN,1.4744,MG/L,0.5,39.34873,-76.17579
384487,MAIN,CB2.2,12,2014,12.5,B ,D,TN,0.903,MG/L,11,39.34873,-76.17579
384487,MAIN,CB2.2,12,2014,12.5,S ,D,TN,1.4871,MG/L,0.5,39.34873,-76.17579
384487,MAIN,CB2.2,12,2014,12.5,S ,D,TP,0.0287,MG/L,0.5,39.34873,-76.17579
384487,MAIN,CB2.2,12,2014,12.5,B ,D,TP,0.0375,MG/L,11,39.34873,-76.17579
384487,MAIN,CB2.2,12,2014,12.5,S ,D,TP,0.027,MG/L,0.5,39.34873,-76.17579
384487,MAIN,CB2.2,12,2014,12.5,B ,ISM,WTEMP,5.4,DEG C,11,39.34873,-76.17579
384487,MAIN,CB2.2,12,2014,12.5,S ,ISM,WTEMP,4.3,DEG C,0.5,39.34873,-76.17579
384430,MAIN,CB3.1,9,2014,13,B ,ISM,DO,2.8,MG/L,12,39.2495,-76.2405
384430,MAIN,CB3.1,9,2014,13,S ,ISM,DO,6.9,MG/L,0.5,39.2495,-76.2405
384430,MAIN,CB3.1,9,2014,13,S ,ISM,SALINITY,6.12,PPT,0.5,39.2495,-76.2405
384430,MAIN,CB3.1,9,2014,13,B ,ISM,SALINITY,13.13,PPT,12,39.2495,-76.2405
384430,MAIN,CB3.1,9,2014,13,B ,D,TN,0.623,MG/L,12,39.2495,-76.2405
384430,MAIN,CB3.1,9,2014,13,S ,D,TN,0.858,MG/L,0.5,39.2495,-76.2405
384430,MAIN,CB3.1,9,2014,13,S ,D,TP,0.0578,MG/L,0.5,39.2495,-76.2405
384430,MAIN,CB3.1,9,2014,13,B ,D,TP,0.079,MG/L,12,39.2495,-76.2405
384430,MAIN,CB3.1,9,2014,13,B ,ISM,WTEMP,24,DEG C,12,39.2495,-76.2405
384430,MAIN,CB3.1,9,2014,13,S ,ISM,WTEMP,22.5,DEG C,0.5,39.2495,-76.2405
384452,MAIN,CB3.1,10,2014,13.5,B ,ISM,DO,8.2,MG/L,12,39.2495,-76.2405
384452,MAIN,CB3.1,10,2014,13.5,S ,ISM,DO,8.8,MG/L,0.5,39.2495,-76.2405
384452,MAIN,CB3.1,10,2014,13.5,S ,ISM,SALINITY,6.62,PPT,0.5,39.2495,-76.2405
384452,MAIN,CB3.1,10,2014,13.5,B ,ISM,SALINITY,10.37,PPT,12,39.2495,-76.2405
384452,MAIN,CB3.1,10,2014,13.5,B ,D,TN,0.724,MG/L,12,39.2495,-76.2405
384452,MAIN,CB3.1,10,2014,13.5,S ,D,TN,0.8466,MG/L,0.5,39.2495,-76.2405
384452,MAIN,CB3.1,10,2014,13.5,S ,D,TP,0.0459,MG/L,0.5,39.2495,-76.2405
384452,MAIN,CB3.1,10,2014,13.5,B ,D,TP,0.0735,MG/L,12,39.2495,-76.2405
384452,MAIN,CB3.1,10,2014,13.5,B ,ISM,WTEMP,17,DEG C,12,39.2495,-76.2405
384452,MAIN,CB3.1,10,2014,13.5,S ,ISM,WTEMP,16.6,DEG C,0.5,39.2495,-76.2405
384474,MAIN,CB3.1,11,2014,13.5,B ,ISM,DO,11.3,MG/L,12,39.2495,-76.2405
384474,MAIN,CB3.1,11,2014,13.5,S ,ISM,DO,11.1,MG/L,0.5,39.2495,-76.2405
384474,MAIN,CB3.1,11,2014,13.5,S ,ISM,SALINITY,7.81,PPT,0.5,39.2495,-76.2405
384474,MAIN,CB3.1,11,2014,13.5,B ,ISM,SALINITY,8.44,PPT,12,39.2495,-76.2405
384474,MAIN,CB3.1,11,2014,13.5,S ,D,TN,1.047,MG/L,0.5,39.2495,-76.2405
384474,MAIN,CB3.1,11,2014,13.5,B ,D,TN,1.115,MG/L,12,39.2495,-76.2405
384474,MAIN,CB3.1,11,2014,13.5,B ,D,TP,0.1122,MG/L,12,39.2495,-76.2405
384474,MAIN,CB3.1,11,2014,13.5,S ,D,TP,0.0509,MG/L,0.5,39.2495,-76.2405
384474,MAIN,CB3.1,11,2014,13.5,B ,ISM,WTEMP,6.5,DEG C,12,39.2495,-76.2405
384474,MAIN,CB3.1,11,2014,13.5,S ,ISM,WTEMP,6.8,DEG C,0.5,39.2495,-76.2405
384488,MAIN,CB3.1,12,2014,14,B ,ISM,DO,9.2,MG/L,13,39.2495,-76.2405
384488,MAIN,CB3.1,12,2014,14,S ,ISM,DO,12.4,MG/L,0.5,39.2495,-76.2405
384488,MAIN,CB3.1,12,2014,14,S ,ISM,SALINITY,3.3,PPT,0.5,39.2495,-76.2405
384488,MAIN,CB3.1,12,2014,14,B ,ISM,SALINITY,14.93,PPT,13,39.2495,-76.2405
384488,MAIN,CB3.1,12,2014,14,S ,D,TN,1.4,MG/L,0.5,39.2495,-76.2405
384488,MAIN,CB3.1,12,2014,14,B ,D,TN,0.544,MG/L,13,39.2495,-76.2405
384488,MAIN,CB3.1,12,2014,14,B ,D,TP,0.0246,MG/L,13,39.2495,-76.2405
384488,MAIN,CB3.1,12,2014,14,S ,D,TP,0.0379,MG/L,0.5,39.2495,-76.2405
384488,MAIN,CB3.1,12,2014,14,B ,ISM,WTEMP,6.9,DEG C,13,39.2495,-76.2405
384488,MAIN,CB3.1,12,2014,14,S ,ISM,WTEMP,4.4,DEG C,0.5,39.2495,-76.2405
384431,MAIN,CB3.2,9,2014,12.5,B ,ISM,DO,1.5,MG/L,11,39.16369,-76.30631
384431,MAIN,CB3.2,9,2014,12.5,S ,ISM,DO,6.9,MG/L,0.5,39.16369,-76.30631
384431,MAIN,CB3.2,9,2014,12.5,S ,ISM,SALINITY,7.93,PPT,0.5,39.16369,-76.30631
384431,MAIN,CB3.2,9,2014,12.5,B ,ISM,SALINITY,14.8,PPT,11,39.16369,-76.30631
384431,MAIN,CB3.2,9,2014,12.5,S ,D,TN,0.712,MG/L,0.5,39.16369,-76.30631
384431,MAIN,CB3.2,9,2014,12.5,B ,D,TN,0.618,MG/L,11,39.16369,-76.30631
384431,MAIN,CB3.2,9,2014,12.5,B ,D,TP,0.0859,MG/L,11,39.16369,-76.30631
384431,MAIN,CB3.2,9,2014,12.5,S ,D,TP,0.0552,MG/L,0.5,39.16369,-76.30631
384431,MAIN,CB3.2,9,2014,12.5,B ,ISM,WTEMP,24.4,DEG C,11,39.16369,-76.30631
384431,MAIN,CB3.2,9,2014,12.5,S ,ISM,WTEMP,22.3,DEG C,0.5,39.16369,-76.30631
384453,MAIN,CB3.2,10,2014,12.5,B ,ISM,DO,7.4,MG/L,11,39.16369,-76.30631
384453,MAIN,CB3.2,10,2014,12.5,S ,ISM,DO,8.5,MG/L,0.5,39.16369,-76.30631
384453,MAIN,CB3.2,10,2014,12.5,S ,ISM,SALINITY,9.78,PPT,0.5,39.16369,-76.30631
384453,MAIN,CB3.2,10,2014,12.5,B ,ISM,SALINITY,13.06,PPT,11,39.16369,-76.30631
384453,MAIN,CB3.2,10,2014,12.5,B ,D,TN,0.602,MG/L,11,39.16369,-76.30631
384453,MAIN,CB3.2,10,2014,12.5,S ,D,TN,0.703,MG/L,0.5,39.16369,-76.30631
384453,MAIN,CB3.2,10,2014,12.5,S ,D,TP,0.0537,MG/L,0.5,39.16369,-76.30631
384453,MAIN,CB3.2,10,2014,12.5,B ,D,TP,0.0552,MG/L,11,39.16369,-76.30631
384453,MAIN,CB3.2,10,2014,12.5,B ,ISM,WTEMP,17.5,DEG C,11,39.16369,-76.30631
384453,MAIN,CB3.2,10,2014,12.5,S ,ISM,WTEMP,16.5,DEG C,0.5,39.16369,-76.30631
384475,MAIN,CB3.2,11,2014,12.5,B ,ISM,DO,10.8,MG/L,11,39.16369,-76.30631
384475,MAIN,CB3.2,11,2014,12.5,S ,ISM,DO,11,MG/L,0.5,39.16369,-76.30631
384475,MAIN,CB3.2,11,2014,12.5,S ,ISM,SALINITY,10.69,PPT,0.5,39.16369,-76.30631
384475,MAIN,CB3.2,11,2014,12.5,B ,ISM,SALINITY,11.54,PPT,11,39.16369,-76.30631
384475,MAIN,CB3.2,11,2014,12.5,S ,D,TN,0.786,MG/L,0.5,39.16369,-76.30631
384475,MAIN,CB3.2,11,2014,12.5,B ,D,TN,0.707,MG/L,11,39.16369,-76.30631
384475,MAIN,CB3.2,11,2014,12.5,B ,D,TP,0.0455,MG/L,11,39.16369,-76.30631
384475,MAIN,CB3.2,11,2014,12.5,S ,D,TP,0.0421,MG/L,0.5,39.16369,-76.30631
384475,MAIN,CB3.2,11,2014,12.5,B ,ISM,WTEMP,7.2,DEG C,11,39.16369,-76.30631
384475,MAIN,CB3.2,11,2014,12.5,S ,ISM,WTEMP,6.8,DEG C,0.5,39.16369,-76.30631
384489,MAIN,CB3.2,12,2014,13,B ,ISM,DO,9.1,MG/L,12,39.16369,-76.30631
384489,MAIN,CB3.2,12,2014,13,S ,ISM,DO,14.5,MG/L,0.5,39.16369,-76.30631
384489,MAIN,CB3.2,12,2014,13,S ,ISM,SALINITY,6.8,PPT,0.5,39.16369,-76.30631
384489,MAIN,CB3.2,12,2014,13,B ,ISM,SALINITY,16.22,PPT,12,39.16369,-76.30631
384489,MAIN,CB3.2,12,2014,13,S ,D,TN,2.03,MG/L,0.5,39.16369,-76.30631
384489,MAIN,CB3.2,12,2014,13,B ,D,TN,0.514,MG/L,12,39.16369,-76.30631
384489,MAIN,CB3.2,12,2014,13,B ,D,TP,0.0304,MG/L,12,39.16369,-76.30631
384489,MAIN,CB3.2,12,2014,13,S ,D,TP,0.1182,MG/L,0.5,39.16369,-76.30631
384489,MAIN,CB3.2,12,2014,13,B ,ISM,WTEMP,7.3,DEG C,12,39.16369,-76.30631
384489,MAIN,CB3.2,12,2014,13,S ,ISM,WTEMP,5,DEG C,0.5,39.16369,-76.30631
384432,MAIN,CB3.3C,9,2014,24.5,B ,ISM,DO,0.34,MG/L,23,38.99596,-76.35967
384432,MAIN,CB3.3C,9,2014,24.5,S ,ISM,DO,8.4,MG/L,0.5,38.99596,-76.35967
384432,MAIN,CB3.3C,9,2014,24.5,S ,ISM,SALINITY,12.07,PPT,0.5,38.99596,-76.35967
384432,MAIN,CB3.3C,9,2014,24.5,B ,ISM,SALINITY,18.28,PPT,23,38.99596,-76.35967
384432,MAIN,CB3.3C,9,2014,24.5,S ,D,TN,0.702,MG/L,0.5,38.99596,-76.35967
384432,MAIN,CB3.3C,9,2014,24.5,B ,D,TN,0.4076,MG/L,23,38.99596,-76.35967
384432,MAIN,CB3.3C,9,2014,24.5,B ,D,TN,0.3989,MG/L,23,38.99596,-76.35967
384432,MAIN,CB3.3C,9,2014,24.5,B ,D,TP,0.0725,MG/L,23,38.99596,-76.35967
384432,MAIN,CB3.3C,9,2014,24.5,B ,D,TP,0.0698,MG/L,23,38.99596,-76.35967
384432,MAIN,CB3.3C,9,2014,24.5,S ,D,TP,0.0622,MG/L,0.5,38.99596,-76.35967
